customer_id,snapshot_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,marketing_consent,recency_days,frequency_180d,monetary_180d,return_rate_180d,avg_discount_pct_180d,avg_rating_180d,category_diversity_180d,ticket_count_90d,negative_ticket_rate_90d,avg_resolution_hours_90d,days_since_signup,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,churn_next_60d,split,churn_probability,predicted_churn
CUST01060,2025-09-30,Tier 3,18-24,Google Search,Silver,Skin Care,Yes,52,2,1762.54,0.0,0.265,3.0,2,1,0.0,26.3,154,2,7,0,0,0,1,0,10,0,train,0.3030448115199613,1
CUST01061,2025-09-30,Tier 1,18-24,Organic,Silver,Skin Care,Yes,2,1,375.42,0.0,0.58,3.0,1,0,0.0,0.0,359,11,40,5,2,3,3,1,0,0,train,0.12197736658110285,0
CUST01062,2025-09-30,Tier 1,35-44,Marketplace,Silver,Baby Care,Yes,294,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,620,1,4,1,0,0,7,2,50,1,train,0.9954264026062517,1
CUST01063,2025-09-30,Tier 1,18-24,Google Search,,Hair Care,Yes,20,1,259.22,1.0,0.5,1.0,1,1,1.0,21.4,67,2,11,1,0,1,2,1,4,0,train,0.8509832991601295,1
CUST01064,2025-09-30,Tier 3,18-24,Influencer,Silver,Baby Care,Yes,6,2,898.36,0.0,0.155,5.0,2,0,0.0,0.0,226,9,24,5,0,3,1,0,14,0,train,0.10933506514051235,0
CUST01065,2025-09-30,Tier 2,25-34,Instagram,Silver,Baby Care,Yes,3,1,621.74,0.0,0.22,3.0,1,0,0.0,0.0,316,4,12,2,0,1,2,0,3,0,train,0.18310551978898515,0
CUST01066,2025-09-30,Tier 3,35-44,Google Search,,Hair Care,Yes,11,1,816.92,0.0,0.23,2.0,1,0,0.0,0.0,69,2,11,1,0,1,5,2,3,0,test,0.16731167673873015,0
CUST01067,2025-09-30,Tier 2,35-44,Influencer,Platinum,Baby Care,No,25,1,380.56,0.0,0.29,1.0,1,0,0.0,0.0,456,3,10,1,1,1,0,0,6,0,train,0.2979776946024901,1
CUST01068,2025-09-30,Tier 2,25-34,Marketplace,Silver,Baby Care,Yes,130,2,1631.92,0.0,0.165,4.5,2,0,0.0,0.0,267,2,11,1,0,1,1,0,16,1,train,0.7242435175489589,1
CUST01069,2025-09-30,Tier 3,25-34,Instagram,Gold,Hair Care,Yes,55,1,1446.51,0.0,0.26,4.0,1,0,0.0,0.0,163,3,14,1,1,1,3,1,13,0,train,0.25193515938646355,1
CUST01070,2025-09-30,Tier 2,25-34,Influencer,,Baby Care,Yes,11,1,353.84,0.0,0.37,3.0,1,0,0.0,0.0,538,1,5,0,0,0,4,1,4,0,test,0.2760277039670881,1
CUST01071,2025-09-30,Tier 3,35-44,Google Search,,Baby Care,Yes,14,1,690.61,0.0,0.17,2.0,1,0,0.0,0.0,54,7,33,2,2,1,5,1,3,0,train,0.22334232398629084,0
CUST01072,2025-09-30,Tier 3,25-34,Organic,,Hair Care,Yes,183,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,240,8,23,1,2,0,6,3,40,1,train,0.81446271605344,1
CUST01073,2025-09-30,Tier 1,18-24,Referral,,Makeup,No,80,1,2726.65,1.0,0.13,4.0,1,1,1.0,15.3,338,5,17,1,1,1,0,0,29,1,train,0.7909506540872271,1
CUST01074,2025-09-30,Tier 3,35-44,Organic,Gold,Skin Care,No,114,2,1253.47,0.0,0.16,3.0,2,0,0.0,0.0,525,12,61,4,3,3,0,0,18,1,train,0.37571954144733233,1
CUST01075,2025-09-30,Tier 3,45+,Instagram,,Skin Care,Yes,26,2,1464.29,1.0,0.065,4.5,2,2,0.5,24.6,106,1,5,0,0,0,4,0,0,1,validation,0.41214389158144715,1
CUST01076,2025-09-30,Tier 3,25-34,Instagram,Silver,Fragrance,No,83,2,1016.25,0.0,0.295,4.5,2,0,0.0,0.0,614,2,9,1,0,1,0,0,6,0,train,0.3812193785735208,1
CUST01077,2025-09-30,Tier 1,25-34,Instagram,,Fragrance,No,68,1,1080.77,0.0,0.45,5.0,1,0,0.0,0.0,188,1,4,0,0,0,0,0,22,1,validation,0.5608012746687614,1
CUST01078,2025-09-30,Tier 1,35-44,Instagram,Silver,Skin Care,Yes,156,1,415.88,0.0,0.23,3.0,1,0,0.0,0.0,390,2,6,0,0,0,4,1,39,1,train,0.9302285115107912,1
CUST01079,2025-09-30,Tier 2,25-34,Google Search,,Skin Care,Yes,177,1,1832.92,0.0,0.1,4.0,1,0,0.0,0.0,183,5,20,1,1,0,2,0,33,1,test,0.8934693422057984,1
CUST01080,2025-09-30,Tier 1,35-44,Marketplace,,Hair Care,Yes,117,1,410.76,1.0,0.4,2.0,1,0,0.0,0.0,267,0,0,0,0,0,4,1,16,1,validation,0.9691650966518158,1
CUST01081,2025-09-30,Tier 3,25-34,Google Search,,Fragrance,Yes,19,2,1142.41,0.0,0.31,4.0,2,0,0.0,0.0,488,0,0,0,0,0,2,1,19,0,train,0.17116022546391083,0
CUST01082,2025-09-30,Tier 2,25-34,Instagram,,Skin Care,Yes,35,1,1181.66,0.0,0.34,5.0,1,0,0.0,0.0,109,4,15,1,0,0,1,0,0,1,train,0.300224989253817,1
CUST01083,2025-09-30,Tier 2,35-44,Referral,,Makeup,Yes,236,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,465,1,4,0,0,0,4,2,49,1,train,0.9751444340925471,1
CUST01084,2025-09-30,Tier 1,25-34,Referral,Gold,Wellness,No,76,3,1482.72,0.0,0.193,4.0,3,0,0.0,0.0,516,3,14,1,1,1,0,0,25,0,train,0.42939110716877044,1
CUST01085,2025-09-30,Tier 1,25-34,Marketplace,Gold,Hair Care,Yes,358,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,431,1,5,1,0,1,3,1,60,1,test,0.9983061589859753,1
CUST01086,2025-09-30,Tier 2,25-34,Google Search,Silver,Skin Care,No,71,2,1458.11,0.5,0.33,2.5,2,1,1.0,15.7,581,8,22,2,2,1,0,0,0,0,train,0.7165337046812796,1
CUST01087,2025-09-30,Tier 1,25-34,Marketplace,Silver,Wellness,Yes,2,1,839.43,1.0,0.3,3.0,1,1,1.0,46.6,15,2,6,0,0,0,4,1,0,1,train,0.7564546588249363,1
CUST01088,2025-09-30,Tier 1,25-34,Organic,,Makeup,Yes,0,1,361.44,0.0,0.42,4.0,1,0,0.0,0.0,43,8,43,4,0,1,6,1,0,0,train,0.10978961841171275,0
CUST01089,2025-09-30,Tier 2,25-34,Google Search,,Hair Care,Yes,25,1,337.51,0.0,0.43,4.0,1,0,0.0,0.0,83,2,7,0,0,0,0,0,11,1,train,0.4021594842841174,1
CUST01090,2025-09-30,Tier 1,45+,Google Search,,Baby Care,Yes,144,2,1200.77,0.0,0.21,2.5,2,0,0.0,0.0,171,1,4,0,0,0,0,0,35,1,validation,0.9079914101227388,1
CUST01091,2025-09-30,Tier 1,25-34,Referral,,Hair Care,Yes,87,1,505.4,0.0,0.29,2.0,1,1,1.0,33.8,94,7,35,2,1,0,2,0,8,1,train,0.7004096060210111,1
CUST01092,2025-09-30,Tier 2,18-24,Marketplace,,Fragrance,Yes,196,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,471,2,11,1,0,1,1,0,15,1,train,0.878534731921303,1
CUST01093,2025-09-30,Tier 2,18-24,Google Search,,Skin Care,No,285,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,401,5,17,2,1,1,0,0,60,0,train,0.9959120333272402,1
CUST01094,2025-09-30,Tier 3,35-44,Organic,Silver,Skin Care,No,72,3,1690.19,0.0,0.2,2.67,3,0,0.0,0.0,442,1,6,1,0,1,0,0,15,0,train,0.37134551610839106,1
CUST01095,2025-09-30,Tier 1,25-34,Influencer,Gold,Hair Care,Yes,41,1,455.86,0.0,0.31,4.0,1,0,0.0,0.0,363,2,8,0,0,0,2,1,16,0,train,0.29573026462116353,1
CUST01096,2025-09-30,Tier 2,25-34,Instagram,Gold,Skin Care,Yes,3,6,4814.21,0.167,0.197,3.83,4,0,0.0,0.0,203,10,44,5,1,4,10,2,11,0,train,0.015217503529133668,0
CUST01097,2025-09-30,Tier 1,35-44,Marketplace,,Fragrance,Yes,233,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,619,4,23,1,1,0,0,0,45,1,train,0.9621729930147653,1
CUST01098,2025-09-30,Tier 2,35-44,Referral,,Skin Care,Yes,198,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,434,3,9,0,0,0,0,0,33,1,train,0.9512050746530144,1
CUST01099,2025-09-30,Tier 1,35-44,Influencer,Silver,Skin Care,Yes,14,4,3261.15,0.0,0.363,4.75,3,0,0.0,0.0,591,9,54,5,2,2,4,2,0,0,train,0.0340482949458867,0
CUST01100,2025-09-30,Tier 3,25-34,Instagram,,Makeup,No,24,1,491.36,0.0,0.36,5.0,1,0,0.0,0.0,88,3,8,1,1,0,0,0,0,0,train,0.3273715619767093,1
CUST01101,2025-09-30,Tier 1,25-34,Instagram,,Baby Care,Yes,10,1,732.91,0.0,0.13,3.0,1,0,0.0,0.0,35,2,10,1,1,0,0,0,5,1,train,0.2339982247301713,0
CUST01102,2025-09-30,Tier 2,35-44,Marketplace,Gold,Hair Care,No,79,1,1201.95,0.0,0.13,4.0,1,0,0.0,0.0,569,7,37,2,1,1,0,0,20,0,train,0.3339187264340551,1
CUST01103,2025-09-30,Tier 2,25-34,Marketplace,,Makeup,Yes,76,2,899.6,0.0,0.16,1.5,2,1,1.0,32.6,268,0,0,0,0,0,4,1,15,1,train,0.6495577081350761,1
CUST01104,2025-09-30,Tier 1,35-44,Influencer,,Baby Care,No,99,1,515.98,0.0,0.23,4.0,1,0,0.0,0.0,589,8,28,2,2,0,0,0,34,0,validation,0.7451448181921607,1
CUST01105,2025-09-30,Tier 2,25-34,Marketplace,,Wellness,Yes,84,3,1353.63,0.0,0.21,3.33,3,0,0.0,0.0,349,6,36,2,0,0,5,1,17,1,test,0.4595044358168912,1
CUST01106,2025-09-30,Tier 3,25-34,Marketplace,Silver,Hair Care,Yes,81,1,1006.69,0.0,0.03,5.0,1,0,0.0,0.0,159,14,66,6,4,3,7,2,14,0,validation,0.17744893221502633,0
CUST01107,2025-09-30,Tier 2,18-24,Google Search,,Makeup,No,91,2,980.07,0.0,0.32,3.5,2,0,0.0,0.0,300,2,10,1,0,0,0,0,20,1,train,0.7105954737283746,1
CUST01108,2025-09-30,Tier 1,18-24,Referral,,Skin Care,No,40,2,1775.94,0.0,0.295,4.0,1,0,0.0,0.0,239,2,6,0,0,0,0,0,0,0,train,0.2698369838025375,1
CUST01109,2025-09-30,Tier 3,45+,Marketplace,,Skin Care,Yes,25,1,304.94,0.0,0.44,5.0,1,0,0.0,0.0,50,7,41,0,1,0,3,1,8,0,validation,0.34370375826813,1
CUST01110,2025-09-30,Tier 2,35-44,Influencer,,Hair Care,Yes,260,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,598,1,3,0,0,0,1,0,60,1,train,0.9889740138621148,1
CUST01111,2025-09-30,Tier 1,45+,Google Search,,Fragrance,Yes,95,2,876.58,0.0,0.29,3.5,2,1,1.0,26.7,400,1,6,0,0,0,4,1,17,1,train,0.678700948574958,1
CUST01112,2025-09-30,Tier 2,25-34,Google Search,,Hair Care,Yes,57,2,1951.21,0.0,0.36,5.0,2,1,0.0,3.8,425,5,28,1,0,1,3,1,7,0,train,0.12068538190268638,0
CUST01113,2025-09-30,Tier 1,18-24,Influencer,Silver,Hair Care,Yes,107,2,645.85,0.0,0.445,5.0,2,0,0.0,0.0,514,8,32,3,2,2,0,0,13,0,train,0.5801632297764181,1
CUST01114,2025-09-30,Tier 1,25-34,Referral,,Fragrance,No,147,1,831.94,0.0,0.34,4.0,1,0,0.0,0.0,149,1,4,0,0,0,0,0,29,1,train,0.8809201841943108,1
CUST01115,2025-09-30,Tier 3,25-34,Google Search,Platinum,Skin Care,No,17,6,4036.99,0.167,0.298,4.33,3,2,1.0,34.5,572,4,11,1,1,1,0,0,12,0,train,0.0411459700888664,0
CUST01116,2025-09-30,Tier 3,18-24,Instagram,,Hair Care,Yes,54,1,2054.97,0.0,0.24,5.0,1,1,1.0,32.0,307,7,41,3,2,1,2,0,17,0,train,0.29067705250406045,1
CUST01117,2025-09-30,Tier 1,25-34,Instagram,,Wellness,No,42,4,2817.56,0.0,0.32,3.75,3,0,0.0,0.0,338,7,30,2,1,1,0,0,0,0,train,0.13751488815239393,0
CUST01118,2025-09-30,Tier 1,35-44,Instagram,,Hair Care,Yes,170,1,618.9,0.0,0.29,4.0,1,0,0.0,0.0,526,0,0,0,0,0,5,1,51,0,train,0.9427638546978334,1
CUST01119,2025-09-30,Tier 3,18-24,Influencer,,Hair Care,No,124,1,654.67,0.0,0.36,5.0,1,0,0.0,0.0,157,4,21,1,1,0,0,0,19,1,train,0.8142870830491938,1
CUST01120,2025-09-30,Tier 3,18-24,Instagram,,Wellness,Yes,61,1,1184.85,0.0,0.2,5.0,1,0,0.0,0.0,410,7,33,1,0,0,6,2,22,0,train,0.28115026068021015,1
CUST01121,2025-09-30,Tier 3,25-34,Instagram,Silver,Hair Care,Yes,88,1,149.0,0.0,0.64,5.0,1,0,0.0,0.0,151,0,0,0,0,0,4,0,0,0,train,0.7895202183774701,1
CUST01122,2025-09-30,Tier 1,18-24,Instagram,Gold,Skin Care,No,6,1,1209.05,0.0,0.23,5.0,1,0,0.0,0.0,54,7,40,1,0,0,0,0,16,0,train,0.17468217348079837,0
CUST01123,2025-09-30,Tier 1,25-34,Marketplace,,Wellness,Yes,182,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,383,1,4,1,0,0,0,0,29,1,train,0.9323604347495977,1
CUST01124,2025-09-30,Tier 1,25-34,Instagram,Silver,Fragrance,No,172,3,1635.22,0.0,0.333,4.0,2,0,0.0,0.0,504,9,33,1,3,1,0,0,25,1,train,0.7782273754244267,1
CUST01125,2025-09-30,Tier 2,18-24,Organic,,Hair Care,Yes,245,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,452,2,11,1,0,1,3,1,54,1,train,0.967395123644304,1
CUST01126,2025-09-30,Tier 3,25-34,Referral,,Hair Care,Yes,16,2,2073.54,0.0,0.305,4.5,1,0,0.0,0.0,47,11,47,6,1,3,5,1,0,0,train,0.05001919978782039,0
CUST01127,2025-09-30,Tier 3,25-34,Referral,,Makeup,No,130,2,774.69,0.0,0.325,5.0,2,0,0.0,0.0,448,1,5,0,0,0,0,0,23,1,train,0.821540737914078,1
CUST01128,2025-09-30,Tier 3,25-34,Instagram,,Hair Care,Yes,182,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,202,4,20,1,1,0,0,0,36,1,validation,0.9163586738793938,1
CUST01129,2025-09-30,Tier 3,25-34,Instagram,Gold,Hair Care,No,157,1,675.97,0.0,0.39,5.0,1,0,0.0,0.0,175,7,34,4,0,1,0,0,28,1,validation,0.8828216475692403,1
CUST01130,2025-09-30,Tier 1,35-44,Marketplace,,Makeup,No,99,2,1316.25,0.0,0.46,5.0,2,0,0.0,0.0,411,6,33,2,1,1,0,0,27,1,train,0.692180163532283,1
CUST01131,2025-09-30,Tier 3,35-44,Instagram,,Makeup,Yes,22,1,590.57,0.0,0.31,3.0,1,1,1.0,35.2,403,4,19,1,1,1,5,2,4,0,test,0.2814630739298854,1
CUST01132,2025-09-30,Tier 3,25-34,Referral,,Skin Care,Yes,4,2,2542.97,0.0,0.17,4.0,2,0,0.0,0.0,483,17,100,9,5,2,9,2,0,0,train,0.023075953219978428,0
CUST01133,2025-09-30,Tier 2,25-34,Google Search,,Makeup,Yes,36,2,779.15,0.0,0.3,4.5,2,0,0.0,0.0,159,9,42,5,1,2,7,0,2,1,validation,0.2404474800814126,1
CUST01134,2025-09-30,Tier 1,35-44,Referral,,Wellness,Yes,78,2,3034.1,0.0,0.385,4.5,2,0,0.0,0.0,578,13,51,5,1,1,4,0,9,0,train,0.21728338259224977,0
CUST01135,2025-09-30,Tier 1,35-44,Influencer,,Fragrance,No,93,2,2933.65,0.0,0.275,4.0,2,0,0.0,0.0,384,2,6,1,1,1,0,0,18,1,train,0.35444377346448774,1
CUST01136,2025-09-30,Tier 2,35-44,Instagram,,Hair Care,No,97,3,2094.46,0.333,0.24,3.67,3,1,0.0,19.5,493,1,6,0,0,0,0,0,31,0,train,0.619300079291149,1
CUST01137,2025-09-30,Tier 2,25-34,Instagram,Gold,Makeup,Yes,115,1,468.15,1.0,0.45,5.0,1,0,0.0,0.0,511,9,47,2,3,1,4,0,19,1,train,0.9291478391400518,1
CUST01138,2025-09-30,Tier 2,18-24,Marketplace,Gold,Makeup,No,134,2,1225.17,0.0,0.275,5.0,2,0,0.0,0.0,377,2,8,1,0,0,0,0,37,1,train,0.833991539802343,1
CUST01139,2025-09-30,Tier 3,45+,Google Search,Gold,Hair Care,No,21,1,2270.63,0.0,0.28,5.0,1,0,0.0,0.0,21,4,16,1,1,0,0,0,0,0,validation,0.1406403229331715,0
CUST01140,2025-09-30,Tier 2,35-44,Influencer,Silver,Hair Care,No,22,3,1680.0,0.0,0.32,4.67,3,1,0.0,16.3,352,3,14,1,0,0,0,0,6,0,test,0.12413300492918812,0
CUST01141,2025-09-30,Tier 2,25-34,Marketplace,Silver,Skin Care,Yes,115,1,691.6,0.0,0.19,5.0,1,0,0.0,0.0,141,2,6,1,0,0,1,0,29,1,train,0.8091229052402876,1
CUST01142,2025-09-30,Tier 1,18-24,Organic,Silver,Skin Care,Yes,40,2,1015.42,0.0,0.26,5.0,2,0,0.0,0.0,247,19,99,1,2,1,3,1,6,0,train,0.07394681393335288,0
CUST01143,2025-09-30,Tier 1,25-34,Marketplace,,Makeup,Yes,0,1,438.47,0.0,0.4,4.0,1,0,0.0,0.0,20,1,4,0,0,0,1,0,10,0,train,0.2813797094429067,1
CUST01144,2025-09-30,Tier 1,35-44,Referral,,Wellness,Yes,38,3,3548.18,0.333,0.323,4.0,2,0,0.0,0.0,196,6,17,1,2,0,4,0,10,0,test,0.23246579185760838,0
CUST01145,2025-09-30,Tier 2,25-34,Google Search,Platinum,Skin Care,Yes,183,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,379,2,11,0,0,0,3,1,38,1,train,0.9111397439815863,1
CUST01146,2025-09-30,Tier 2,18-24,Referral,,Hair Care,No,23,2,1903.53,0.0,0.345,3.0,2,0,0.0,0.0,474,12,34,3,3,2,0,0,6,0,train,0.10459203187277369,0
CUST01147,2025-09-30,Tier 2,25-34,Organic,,Fragrance,No,1,3,1074.03,0.0,0.48,3.67,3,0,0.0,0.0,278,12,60,5,1,3,0,0,3,0,train,0.05299184262659041,0
CUST01148,2025-09-30,Tier 1,35-44,Organic,,Hair Care,No,128,7,5448.0,0.0,0.139,3.86,5,0,0.0,0.0,448,1,3,0,0,0,0,0,26,1,train,0.19571928668278052,0
CUST01149,2025-09-30,Tier 1,18-24,Referral,Silver,Skin Care,Yes,72,2,1019.31,0.0,0.36,3.0,2,0,0.0,0.0,524,0,0,0,0,0,2,0,20,0,validation,0.6163755703193166,1
CUST01150,2025-09-30,Tier 3,35-44,Marketplace,Gold,Skin Care,Yes,167,1,499.51,0.0,0.29,4.0,1,0,0.0,0.0,546,3,13,1,0,1,1,0,35,1,train,0.9214462231291634,1
CUST01151,2025-09-30,Tier 3,25-34,Google Search,,Fragrance,Yes,105,1,716.41,0.0,0.04,4.0,1,0,0.0,0.0,338,1,5,0,0,0,2,1,26,1,train,0.5153555576692832,1
CUST01152,2025-09-30,Tier 1,25-34,Marketplace,,Skin Care,No,1,6,5679.21,0.0,0.212,4.33,4,1,0.0,38.2,414,9,35,2,1,1,0,0,17,0,train,0.011938725054933218,0
CUST01153,2025-09-30,Tier 2,25-34,Google Search,Gold,Baby Care,Yes,33,1,714.43,1.0,0.4,1.0,1,1,1.0,32.7,69,7,36,4,2,1,6,1,2,1,validation,0.8707386522981128,1
CUST01154,2025-09-30,Tier 1,35-44,Google Search,Gold,Wellness,Yes,55,2,1966.93,0.0,0.255,4.0,2,0,0.0,0.0,266,11,49,1,3,1,8,3,10,0,train,0.1612533461474489,0
CUST01155,2025-09-30,Tier 2,35-44,Instagram,Gold,Wellness,Yes,1,2,1251.41,1.0,0.41,4.5,2,2,1.0,31.4,386,12,35,4,1,1,5,0,5,0,train,0.41217764472764007,1
CUST01156,2025-09-30,Tier 2,35-44,Referral,Platinum,Hair Care,No,7,2,807.15,0.0,0.39,4.5,2,0,0.0,0.0,282,5,20,2,1,1,0,0,5,0,train,0.13696201681639417,0
CUST01157,2025-09-30,Tier 1,45+,Referral,,Skin Care,Yes,0,1,738.92,0.0,0.11,4.0,1,0,0.0,0.0,572,7,42,2,2,0,3,1,10,0,test,0.08767608607944749,0
CUST01158,2025-09-30,Tier 3,25-34,Marketplace,Silver,Hair Care,No,42,3,3891.19,0.0,0.21,4.33,3,0,0.0,0.0,356,11,37,1,3,1,0,0,6,0,test,0.060917515218543945,0
CUST01159,2025-09-30,Tier 2,25-34,Google Search,,Fragrance,Yes,68,2,1438.23,0.0,0.32,4.5,2,0,0.0,0.0,321,2,6,1,1,0,2,0,7,0,test,0.3612757095561939,1
CUST01160,2025-09-30,Tier 1,45+,Marketplace,Silver,Makeup,Yes,166,1,943.21,0.0,0.26,5.0,1,0,0.0,0.0,632,2,7,1,0,0,0,0,32,1,train,0.8797719299733993,1
CUST01161,2025-09-30,Tier 2,45+,Influencer,Gold,Skin Care,No,154,2,1442.53,0.5,0.28,2.5,2,0,0.0,0.0,384,5,24,1,1,1,0,0,31,1,train,0.9408093571670468,1
CUST01162,2025-09-30,Tier 1,35-44,Referral,Gold,Skin Care,Yes,175,1,377.52,0.0,0.25,4.0,1,0,0.0,0.0,242,1,4,0,0,0,5,0,54,0,train,0.9699604607985215,1
CUST01163,2025-09-30,Tier 1,25-34,Google Search,Silver,Skin Care,No,375,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,450,3,10,1,0,0,0,0,60,1,train,0.9994877988818929,1
CUST01164,2025-09-30,Tier 1,18-24,Instagram,Platinum,Baby Care,Yes,37,1,965.68,0.0,0.52,5.0,1,0,0.0,0.0,68,15,47,1,4,1,2,0,7,1,validation,0.24426610647534744,1
CUST01165,2025-09-30,Tier 3,35-44,Instagram,Silver,Skin Care,No,155,1,380.89,0.0,0.25,4.0,1,0,0.0,0.0,255,5,14,1,0,1,0,0,31,1,test,0.9248229002917696,1
CUST01166,2025-09-30,Tier 3,25-34,Marketplace,Gold,Skin Care,No,41,2,1845.94,0.0,0.175,2.0,1,1,1.0,42.9,255,2,8,0,0,0,0,0,0,1,train,0.35785263747972085,1
CUST01167,2025-09-30,Tier 1,35-44,Google Search,,Skin Care,Yes,23,4,3206.29,0.0,0.315,3.25,4,0,0.0,0.0,515,3,8,1,1,1,5,0,0,0,train,0.1284172689403326,0
CUST01168,2025-09-30,Tier 3,45+,Referral,,Hair Care,Yes,14,1,510.5,0.0,0.3,4.0,1,0,0.0,0.0,293,8,26,1,1,0,6,2,2,0,train,0.12583464538421368,0
CUST01169,2025-09-30,Tier 1,18-24,Google Search,Gold,Wellness,Yes,54,1,1183.74,1.0,0.36,3.0,1,1,1.0,38.9,136,13,54,6,3,3,10,5,5,0,test,0.6767572451463032,1
CUST01170,2025-09-30,Tier 2,45+,Marketplace,,Makeup,Yes,139,1,294.87,0.0,0.34,4.0,1,0,0.0,0.0,310,2,11,0,0,0,1,0,41,1,train,0.9090508975493508,1
CUST01171,2025-09-30,Tier 1,25-34,Referral,,Hair Care,Yes,132,1,744.73,0.0,0.51,5.0,1,0,0.0,0.0,202,3,17,1,1,0,0,0,28,0,train,0.8682948327210239,1
CUST01172,2025-09-30,Tier 1,25-34,Influencer,,Baby Care,Yes,27,3,3081.49,0.0,0.187,3.67,2,0,0.0,0.0,582,4,22,1,0,0,0,0,6,0,train,0.07529238895240577,0
CUST01173,2025-09-30,Tier 1,45+,Google Search,,Fragrance,No,78,2,969.44,0.0,0.23,4.5,2,0,0.0,0.0,590,9,35,2,3,0,0,0,18,0,train,0.3693850825998118,1
CUST01174,2025-09-30,Tier 1,35-44,Instagram,,Skin Care,Yes,89,1,398.68,0.0,0.31,4.0,1,0,0.0,0.0,259,10,51,2,2,1,3,1,10,1,train,0.5530287644588487,1
CUST01175,2025-09-30,Tier 1,18-24,Influencer,,Skin Care,Yes,48,3,2166.05,0.0,0.287,5.0,2,0,0.0,0.0,623,9,31,1,2,0,3,1,7,0,train,0.13086234760098378,0
CUST01176,2025-09-30,Tier 1,35-44,Organic,,Skin Care,Yes,215,0,0.0,0.0,0.0,3.5,0,0,0.0,0.0,239,6,35,3,1,1,3,1,44,1,train,0.9476203528085743,1
CUST01177,2025-09-30,Tier 3,18-24,Marketplace,,Makeup,No,56,3,2144.58,0.0,0.277,4.67,3,0,0.0,0.0,321,0,0,0,0,0,0,0,8,0,test,0.3238988459614651,1
CUST01178,2025-09-30,Tier 1,25-34,Marketplace,,Makeup,Yes,67,3,1298.14,0.0,0.32,4.67,2,0,0.0,0.0,139,10,59,2,1,1,2,1,23,1,train,0.2830637816706216,1
CUST01179,2025-09-30,Tier 2,18-24,Instagram,Silver,Wellness,No,108,1,536.83,0.0,0.2,5.0,1,0,0.0,0.0,138,5,13,2,0,1,0,0,8,1,train,0.7029040601531068,1
CUST01180,2025-09-30,Tier 2,25-34,Google Search,Gold,Skin Care,Yes,23,2,2328.54,1.0,0.255,2.5,2,2,0.5,25.05,55,2,10,0,1,0,4,1,10,0,train,0.4335236901456987,1
CUST01181,2025-09-30,Tier 1,25-34,Instagram,,Skin Care,No,137,1,296.32,0.0,0.3,4.0,1,0,0.0,0.0,158,2,6,1,0,0,0,0,14,1,train,0.9056125663191691,1
CUST01182,2025-09-30,Tier 2,25-34,Marketplace,,Wellness,No,108,1,520.96,0.0,0.39,5.0,1,0,0.0,0.0,492,8,33,4,2,2,0,0,31,0,test,0.7627447023051113,1
CUST01183,2025-09-30,Tier 1,45+,Instagram,Silver,Hair Care,No,6,1,568.08,0.0,0.09,5.0,1,0,0.0,0.0,382,0,0,0,0,0,0,0,3,0,train,0.1452571072710942,0
CUST01184,2025-09-30,Tier 2,25-34,Organic,,Skin Care,Yes,30,3,1606.64,0.0,0.213,4.67,3,0,0.0,0.0,295,5,26,2,0,1,3,1,25,0,train,0.13564574036938476,0
CUST01185,2025-09-30,Tier 1,35-44,Referral,Silver,Skin Care,Yes,23,2,1286.63,0.0,0.185,3.5,2,0,0.0,0.0,524,1,3,0,0,0,6,2,17,0,validation,0.1998490885304691,0
CUST01186,2025-09-30,Tier 1,18-24,Google Search,,Fragrance,Yes,153,2,2183.8,0.0,0.235,4.0,1,0,0.0,0.0,248,1,3,0,0,0,0,0,36,1,train,0.762570227326068,1
CUST01187,2025-09-30,Tier 2,45+,Google Search,Silver,Hair Care,Yes,26,3,1729.96,0.0,0.397,4.33,3,1,1.0,16.7,151,3,13,0,0,0,0,0,13,0,test,0.32863556901024504,1
CUST01188,2025-09-30,Tier 3,25-34,Referral,Gold,Skin Care,Yes,92,2,688.52,0.5,0.57,2.0,2,1,1.0,21.0,173,14,35,3,4,1,7,3,8,1,train,0.8385411817159193,1
CUST01189,2025-09-30,Tier 1,25-34,Organic,,Hair Care,No,161,2,2721.23,0.0,0.06,1.0,1,0,0.0,0.0,474,7,34,2,1,1,0,0,16,1,train,0.4634596973987909,1
CUST01190,2025-09-30,Tier 1,18-24,Organic,,Hair Care,Yes,27,3,1339.05,0.0,0.34,3.33,3,0,0.0,0.0,277,3,13,1,0,0,0,0,0,0,train,0.13657046069608192,0
